doing trials...
[1000D[#                                       ][1000D[#                                       ][1000D[#                                       ][1000D[#                                       ][1000D[#                                       ][1000D[##                                      ][1000D[##                                      ][1000D[##                                      ][1000D[##                                      ][1000D[##                                      ][1000D[###                                     ][1000D[###                                     ][1000D[###                                     ][1000D[###                                     ][1000D[###                                     ][1000D[####                                    ][1000D[####                                    ][1000D[####                                    ][1000D[####                                    ][1000D[####                                    ][1000D[#####                                   ][1000D[#####                                   ][1000D[#####                                   ][1000D[#####                                   ][1000D[#####                                   ][1000D[######                                  ][1000D[######                                  ][1000D[######                                  ][1000D[######                                  ][1000D[######                                  ][1000D[#######                                 ][1000D[#######                                 ][1000D[#######                                 ][1000D[#######                                 ][1000D[#######                                 ][1000D[########                                ][1000D[########                                ][1000D[########                                ][1000D[########                                ][1000D[########                                ][1000D[#########                               ][1000D[#########                               ][1000D[#########                               ][1000D[#########                               ][1000D[#########                               ][1000D[##########                              ][1000D[##########                              ][1000D[##########                              ][1000D[##########                              ][1000D[##########                              ][1000D[###########                             ][1000D[###########                             ][1000D[###########                             ][1000D[###########                             ][1000D[###########                             ][1000D[############                            ][1000D[############                            ][1000D[############                            ][1000D[############                            ][1000D[############                            ][1000D[#############                           ][1000D[#############                           ][1000D[#############                           ][1000D[#############                           ][1000D[#############                           ][1000D[##############                          ][1000D[##############                          ][1000D[##############                          ][1000D[##############                          ][1000D[##############                          ][1000D[###############                         ][1000D[###############                         ][1000D[###############                         ][1000D[###############                         ][1000D[###############                         ][1000D[################                        ][1000D[################                        ][1000D[################                        ][1000D[################                        ][1000D[################                        ][1000D[#################                       ][1000D[#################                       ][1000D[#################                       ][1000D[#################                       ][1000D[#################                       ][1000D[##################                      ][1000D[##################                      ][1000D[##################                      ][1000D[##################                      ][1000D[##################                      ][1000D[###################                     ][1000D[###################                     ][1000D[###################                     ][1000D[###################                     ][1000D[###################                     ][1000D[####################                    ][1000D[####################                    ][1000D[####################                    ][1000D[####################                    ][1000D[####################                    ][1000D[#####################                   ][1000D[#####################                   ][1000D[#####################                   ][1000D[#####################                   ][1000D[#####################                   ][1000D[######################                  ][1000D[######################                  ][1000D[######################                  ][1000D[######################                  ][1000D[######################                  ][1000D[#######################                 ][1000D[#######################                 ][1000D[#######################                 ][1000D[#######################                 ][1000D[#######################                 ][1000D[########################                ][1000D[########################                ][1000D[########################                ][1000D[########################                ][1000D[########################                ][1000D[#########################               ][1000D[#########################               ][1000D[#########################               ][1000D[#########################               ][1000D[#########################               ][1000D[##########################              ][1000D[##########################              ][1000D[##########################              ][1000D[##########################              ][1000D[##########################              ][1000D[###########################             ][1000D[###########################             ][1000D[###########################             ][1000D[###########################             ][1000D[###########################             ][1000D[############################            ][1000D[############################            ][1000D[############################            ][1000D[############################            ][1000D[############################            ][1000D[#############################           ][1000D[#############################           ][1000D[#############################           ][1000D[#############################           ][1000D[#############################           ][1000D[##############################          ][1000D[##############################          ][1000D[##############################          ][1000D[##############################          ][1000D[##############################          ][1000D[###############################         ][1000D[###############################         ][1000D[###############################         ][1000D[###############################         ][1000D[###############################         ][1000D[################################        ][1000D[################################        ][1000D[################################        ][1000D[################################        ][1000D[################################        ][1000D[#################################       ][1000D[#################################       ][1000D[#################################       ][1000D[#################################       ][1000D[#################################       ][1000D[##################################      ][1000D[##################################      ][1000D[##################################      ][1000D[##################################      ][1000D[##################################      ][1000D[###################################     ][1000D[###################################     ][1000D[###################################     ][1000D[###################################     ][1000D[###################################     ][1000D[####################################    ][1000D[####################################    ][1000D[####################################    ][1000D[####################################    ][1000D[####################################    ][1000D[#####################################   ][1000D[#####################################   ][1000D[#####################################   ][1000D[#####################################   ][1000D[#####################################   ][1000D[######################################  ][1000D[######################################  ][1000D[######################################  ][1000D[######################################  ][1000D[######################################  ][1000D[####################################### ][1000D[####################################### ][1000D[####################################### ][1000D[####################################### ][1000D[####################################### ][1000D[########################################][1000D[########################################][1000D[########################################][1000D[########################################]
done with trials
         691463711 function calls (654505965 primitive calls) in 482.067 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  6670327    1.371    0.000    1.371    0.000 {method 'add' of 'set' objects}
   984900    1.322    0.000    1.322    0.000 DCEL.py:98(initSiteVector)
  1808955    1.304    0.000    1.304    0.000 BinTree.py:128(remove)
  2834055    1.289    0.000    2.508    0.000 Heap.py:39(empty)
  7911216    1.139    0.000    1.139    0.000 Diagram.py:105(<lambda>)
   984900    1.080    0.000    1.080    0.000 Calc.py:101(getProjection)
  2161154    1.069    0.000    2.124    0.000 Diagram.py:120(<lambda>)
  2162661    1.055    0.000    1.055    0.000 Calc.py:128(isOutside)
  2773755    1.040    0.000    1.040    0.000 BinTree.py:62(isLeftChild)
  4067520    0.616    0.000    0.616    0.000 {method 'pop' of 'list' objects}
  4102159    0.561    0.000    0.561    0.000 {method 'append' of 'list' objects}
   243856    0.502    0.000    3.995    0.000 Calc.py:160(shorten)
   541042    0.352    0.000    0.352    0.000 Calc.py:116(dist)
   541042    0.278    0.000    0.630    0.000 Diagram.py:135(<lambda>)
  1005000    0.277    0.000    0.277    0.000 BinTree.py:53(empty)
        1    0.250    0.250  481.340  481.340 Voronoi.py:53(gradientDescent)
    20115    0.151    0.000    0.781    0.000 {built-in method _functools.reduce}
    45/44    0.122    0.003    0.125    0.003 {built-in method _imp.create_dynamic}
      247    0.059    0.000    0.059    0.000 {method 'read' of '_io.BufferedReader' objects}
      245    0.050    0.000    0.050    0.000 {built-in method marshal.loads}
    20100    0.035    0.000    0.092    0.000 BinTree.py:72(addRoot)
     2578    0.032    0.000    0.057    0.000 inspect.py:625(cleandoc)
      247    0.032    0.000    0.032    0.000 {built-in method io.open_code}
     1261    0.028    0.000    0.028    0.000 {built-in method posix.stat}
 1024/938    0.020    0.000    0.085    0.000 {built-in method builtins.__build_class__}
    20100    0.019    0.000    0.800    0.000 Diagram.py:133(getPerimeter)
    20100    0.019    0.000    0.019    0.000 DCEL.py:29(__init__)
      317    0.019    0.000    0.019    0.000 {built-in method builtins.compile}
    20100    0.013    0.000    0.013    0.000 Heap.py:28(__init__)
    20100    0.012    0.000    0.012    0.000 BinTree.py:48(__init__)
  448/178    0.011    0.000    0.026    0.000 sre_parse.py:493(_parse)
      199    0.009    0.000    0.009    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
    21722    0.007    0.000    0.007    0.000 {built-in method builtins.min}
      643    0.007    0.000    0.018    0.000 inspect.py:2112(_signature_from_function)
      547    0.006    0.000    0.045    0.000 <frozen importlib._bootstrap_external>:1431(find_spec)
       27    0.006    0.000    0.022    0.001 __init__.py:904(_rc_params_in_file)
    32969    0.006    0.000    0.006    0.000 {built-in method builtins.isinstance}
    13059    0.005    0.000    0.005    0.000 {built-in method builtins.getattr}
      247    0.005    0.000    0.096    0.000 <frozen importlib._bootstrap_external>:969(get_data)
       98    0.005    0.000    0.005    0.000 {built-in method posix.getcwd}
    20100    0.005    0.000    0.005    0.000 DCEL.py:69(edges)
    29384    0.005    0.000    0.005    0.000 {method 'lstrip' of 'str' objects}
  907/173    0.005    0.000    0.011    0.000 sre_compile.py:71(_compile)
    18700    0.005    0.000    0.005    0.000 {method 'startswith' of 'str' objects}
      246    0.004    0.000    0.163    0.001 <frozen importlib._bootstrap_external>:849(get_code)
  708/652    0.004    0.000    0.026    0.000 inspect.py:2206(_signature_from_callable)
     5202    0.004    0.000    0.004    0.000 {method 'split' of 'str' objects}
    593/1    0.004    0.000  482.068  482.068 {built-in method builtins.exec}
       27    0.004    0.000    0.004    0.000 {built-in method posix.listdir}
     1910    0.004    0.000    0.007    0.000 inspect.py:2477(__init__)
6835/6831    0.004    0.000    0.005    0.000 {method 'join' of 'str' objects}
      753    0.003    0.000    0.005    0.000 inspect.py:2760(__init__)
    10709    0.003    0.000    0.005    0.000 mathtext.py:2823(<genexpr>)
      643    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap>:157(_get_module_lock)
     2095    0.003    0.000    0.051    0.000 re.py:289(_compile)
     4910    0.003    0.000    0.003    0.000 sre_parse.py:233(__next)
      157    0.003    0.000    0.003    0.000 deprecation.py:24(_generate_deprecation_warning)
      916    0.003    0.000    0.003    0.000 {method 'search' of 're.Pattern' objects}
      688    0.003    0.000    0.005    0.000 functools.py:34(update_wrapper)
     2833    0.003    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:62(_path_join)
      308    0.003    0.000    0.060    0.000 <frozen importlib._bootstrap>:890(_find_spec)
    317/3    0.003    0.000    0.728    0.243 <frozen importlib._bootstrap>:986(_find_and_load)
 1088/356    0.003    0.000    0.003    0.000 sre_parse.py:174(getwidth)
       12    0.003    0.000    0.036    0.003 artist.py:1314(_get_setters_and_targets)
     6063    0.003    0.000    0.004    0.000 sre_parse.py:164(__getitem__)
    45/37    0.003    0.000    0.024    0.001 {built-in method _imp.exec_dynamic}
     2326    0.003    0.000    0.051    0.000 inspect.py:606(getdoc)
     2590    0.002    0.000    0.002    0.000 {method 'expandtabs' of 'str' objects}
        1    0.002    0.002    0.002    0.002 {built-in method posix.read}
     2833    0.002    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:64(<listcomp>)
       30    0.002    0.000    0.002    0.000 {built-in method io.open}
      371    0.002    0.000    0.006    0.000 colors.py:193(_to_rgba_no_colorcycle)
      492    0.002    0.000    0.005    0.000 <frozen importlib._bootstrap_external>:294(cache_from_source)
     2276    0.002    0.000    0.006    0.000 enum.py:283(__call__)
      412    0.002    0.000    0.037    0.000 artist.py:1278(get_valid_values)
     1673    0.002    0.000    0.002    0.000 {method 'format' of 'str' objects}
      225    0.002    0.000    0.003    0.000 sre_compile.py:276(_optimize_charset)
        1    0.002    0.002    0.002    0.002 {method 'readlines' of '_io._IOBase' objects}
     4754    0.002    0.000    0.002    0.000 {built-in method builtins.hasattr}
     1545    0.002    0.000    0.022    0.000 __init__.py:784(__setitem__)
      643    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:78(acquire)
    297/4    0.002    0.000    0.726    0.182 <frozen importlib._bootstrap>:650(_load_unlocked)
      643    0.002    0.000    0.002    0.000 <frozen importlib._bootstrap>:103(release)
     1823    0.002    0.000    0.002    0.000 {built-in method __new__ of type object at 0x102c579a0}
      968    0.002    0.000    0.008    0.000 {built-in method builtins.any}
  304/303    0.002    0.000    0.055    0.000 <frozen importlib._bootstrap_external>:1302(_get_spec)
      475    0.002    0.000    0.002    0.000 {built-in method numpy.array}
       26    0.002    0.000    0.002    0.000 {built-in method builtins.dir}
     4028    0.002    0.000    0.004    0.000 sre_parse.py:254(get)
      296    0.002    0.000    0.009    0.000 <frozen importlib._bootstrap>:477(_init_module_attrs)
      612    0.002    0.000    0.002    0.000 _inspect.py:65(getargs)
       22    0.002    0.000    1.336    0.061 __init__.py:1(<module>)
       29    0.002    0.000    0.004    0.000 __init__.py:313(namedtuple)
      199    0.002    0.000    0.011    0.000 Voronoi.py:47(loadingBar)
    313/3    0.002    0.000    0.728    0.243 <frozen importlib._bootstrap>:956(_find_and_load_unlocked)
        2    0.001    0.001    0.004    0.002 decoder.py:343(raw_decode)
     3084    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:222(_verbose_message)
     1689    0.001    0.000    0.033    0.000 artist.py:1350(is_alias)
  397/173    0.001    0.000    0.027    0.000 sre_parse.py:435(_parse_sub)
       12    0.001    0.000    0.026    0.002 artist.py:1250(get_aliases)
        2    0.001    0.001    0.001    0.001 {method 'read' of '_io.TextIOWrapper' objects}
      246    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:493(_classify_pyc)
      719    0.001    0.000    0.009    0.000 colors.py:157(to_rgba)
    246/4    0.001    0.000    0.726    0.182 <frozen importlib._bootstrap_external>:777(exec_module)
     1677    0.001    0.000    0.001    0.000 {method 'update' of 'dict' objects}
        1    0.001    0.001    0.002    0.002 six.py:21(<module>)
      708    0.001    0.000    0.002    0.000 inspect.py:493(unwrap)
      291    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:629(spec_from_file_location)
       72    0.001    0.000    0.013    0.000 __init__.py:1488(_preprocess_data)
     5871    0.001    0.000    0.001    0.000 {method 'get' of 'dict' objects}
     3967    0.001    0.000    0.001    0.000 {built-in method builtins.setattr}
      173    0.001    0.000    0.046    0.000 sre_compile.py:759(compile)
      286    0.001    0.000    0.005    0.000 overrides.py:72(verify_matching_signatures)
      140    0.001    0.000    0.008    0.000 deprecation.py:172(deprecate)
        1    0.001    0.001    0.001    0.001 _cm_listed.py:1(<module>)
     2499    0.001    0.000    0.001    0.000 inspect.py:2809(<genexpr>)
     6161    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
      410    0.001    0.000    0.003    0.000 copy.py:66(copy)
   345/78    0.001    0.000    0.492    0.006 <frozen importlib._bootstrap>:1017(_handle_fromlist)
      245    0.001    0.000    0.051    0.000 <frozen importlib._bootstrap_external>:578(_compile_bytecode)
     1657    0.001    0.000    0.001    0.000 {method 'match' of 're.Pattern' objects}
     2500    0.001    0.000    0.001    0.000 {method 'rpartition' of 'str' objects}
      316    0.001    0.000    0.028    0.000 overrides.py:166(decorator)
      233    0.001    0.000    0.001    0.000 pyparsing.py:1400(__init__)
       12    0.001    0.000    0.002    0.000 artist.py:1261(<listcomp>)
   260/11    0.001    0.000    0.004    0.000 pyparsing.py:1647(_parseNoCache)
       11    0.001    0.000    0.072    0.007 artist.py:1380(pprint_setters)
      173    0.001    0.000    0.004    0.000 sre_compile.py:536(_compile_info)
     2268    0.001    0.000    0.001    0.000 enum.py:562(__new__)
       31    0.001    0.000    0.002    0.000 function_base.py:23(linspace)
     1224    0.001    0.000    0.029    0.000 <frozen importlib._bootstrap_external>:80(_path_stat)
  296/294    0.001    0.000    0.136    0.000 <frozen importlib._bootstrap>:549(module_from_spec)
     1457    0.001    0.000    0.004    0.000 re.py:188(match)
       12    0.001    0.000    0.003    0.000 enum.py:134(__new__)
       15    0.001    0.000    0.004    0.000 {built-in method builtins.eval}
      737    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:51(_unpack_uint32)
      173    0.001    0.000    0.029    0.000 sre_parse.py:937(parse)
      616    0.001    0.000    0.003    0.000 _inspect.py:96(getargspec)
     2544    0.001    0.000    0.001    0.000 sre_parse.py:249(match)
  389/288    0.001    0.000    0.003    0.000 {built-in method numpy.core._multiarray_umath.implement_array_function}
       32    0.001    0.000    0.009    0.000 colors.py:782(from_list)
     4092    0.001    0.000    0.001    0.000 {method 'strip' of 'str' objects}
     1918    0.001    0.000    0.001    0.000 sre_parse.py:172(append)
     1170    0.001    0.000    0.003    0.000 colors.py:123(_is_nth_color)
        1    0.001    0.001    0.001    0.001 legend_handler.py:43(HandlerBase)
     1260    0.001    0.000    0.001    0.000 colors.py:277(<genexpr>)
      412    0.001    0.000    0.002    0.000 artist.py:1357(aliased_name)
   357/17    0.001    0.000    0.569    0.033 {built-in method builtins.__import__}
     2061    0.001    0.000    0.001    0.000 sre_parse.py:160(__len__)
      438    0.001    0.000    0.002    0.000 font_manager.py:889(_json_decode)
      291    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1426(_get_spec)
        1    0.001    0.001    0.001    0.001 {built-in method _posixsubprocess.fork_exec}
      639    0.001    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:1265(_path_importer_cache)
      291    0.001    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:424(_get_cached)
      453    0.001    0.000    0.006    0.000 rcsetup.py:327(validate_color)
      403    0.001    0.000    0.013    0.000 <frozen importlib._bootstrap_external>:90(_path_is_mode_type)
     1312    0.001    0.000    0.001    0.000 sre_parse.py:286(tell)
      943    0.001    0.000    0.001    0.000 sre_parse.py:111(__init__)
     1637    0.001    0.000    0.001    0.000 inspect.py:158(isfunction)
      652    0.001    0.000    0.027    0.000 inspect.py:3091(signature)
      410    0.001    0.000    0.001    0.000 copy.py:258(_reconstruct)
      602    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:389(parent)
      320    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:58(__init__)
      668    0.001    0.000    0.001    0.000 functools.py:64(wraps)
      320    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:176(cb)
       87    0.001    0.000    0.001    0.000 docstring.py:38(__call__)
       27    0.001    0.000    0.001    0.000 pathlib.py:528(_select_from)
      493    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:68(_path_split)
      311    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:342(__init__)
      537    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap>:376(cached)
      188    0.001    0.000    0.001    0.000 colors.py:845(<listcomp>)
      245    0.001    0.000    0.001    0.000 {built-in method _imp._fix_co_filename}
     1880    0.001    0.000    0.001    0.000 {built-in method _imp.acquire_lock}
        1    0.001    0.001    0.004    0.004 pyplot.py:1953(_setup_pyplot_info_docstrings)
      274    0.001    0.000    0.004    0.000 function_base.py:451(add_newdoc)
      326    0.001    0.000    0.003    0.000 <frozen importlib._bootstrap>:194(_lock_unlock_module)
      317    0.001    0.000    0.005    0.000 <frozen importlib._bootstrap>:147(__enter__)
     3008    0.001    0.000    0.001    0.000 inspect.py:2527(name)
      173    0.001    0.000    0.001    0.000 enum.py:833(__and__)
      652    0.000    0.000    0.026    0.000 inspect.py:2839(from_callable)
      246    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:526(_validate_timestamp_pyc)
     1880    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
      303    0.000    0.000    0.055    0.000 <frozen importlib._bootstrap_external>:1334(find_spec)
      506    0.000    0.000    0.021    0.000 re.py:198(search)
        1    0.000    0.000    0.338    0.338 pyplot.py:4(<module>)
      410    0.000    0.000    0.004    0.000 pyparsing.py:1423(copy)
      448    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
     2087    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       54    0.000    0.000    0.003    0.000 __init__.py:889(_open_file_or_url)
      648    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
      249    0.000    0.000    0.001    0.000 sre_parse.py:355(_escape)
      547    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:36(_relax_case)
    425/4    0.000    0.000    0.725    0.181 <frozen importlib._bootstrap>:211(_call_with_frames_removed)
      246    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:456(_check_name_wrapper)
      917    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:867(__exit__)
      458    0.000    0.000    0.001    0.000 sre_compile.py:423(_simple)
      917    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:863(__enter__)
      453    0.000    0.000    0.001    0.000 {built-in method builtins.sorted}
       31    0.000    0.000    0.011    0.000 _collections_abc.py:824(update)
      225    0.000    0.000    0.001    0.000 sre_compile.py:249(_compile_charset)
      169    0.000    0.000    0.000    0.000 enum.py:373(__setattr__)
      173    0.000    0.000    0.016    0.000 sre_compile.py:598(_code)
      246    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1010(path_stats)
        1    0.000    0.000    0.019    0.019 _axes.py:97(Axes)
      374    0.000    0.000    0.013    0.000 <frozen importlib._bootstrap_external>:99(_path_isfile)
      451    0.000    0.000    0.005    0.000 colors.py:128(is_color_like)
      246    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:35(_new_module)
       91    0.000    0.000    0.001    0.000 inspect.py:544(_finddoc)
       83    0.000    0.000    0.001    0.000 pyparsing.py:3870(__init__)
  196/166    0.000    0.000    0.000    0.000 sre_compile.py:461(_get_literal_prefix)
